faturamento_nf_numero;faturamento_data_faturamento;faturamento_empresa_codigo_fk;faturamento_produto_codigo_fk;faturamento_qtde_produto;faturamento_valor_total;faturamento_valor_desconto;faturamento_tabela_preco_item_codigo_fk;faturamento_tabela_venda_codigo_fk;faturamento_cfop_codigo_fk;produto;produto_nome;grupo;grupo_nome;subgrupo;subgrupo_nome;empresa;empresa_nome;cidade_nome;cidade_estado;cidade_ibge;AnoMês;DiaSemana;AnoMêsExtenso
00077068;2025-05-27;34;004.100002010210;2.000000;618.000000;0.000000;030-004.100002010210;030;5.101     ;004.100002010210;I09556 002 ASSISTENCIAL GORDA S/VERNIZ FOSCA 120KG;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;34;FUNERARIA SAO PAULO LTDA                ;CARAPICUIBA                   ;SP;3510609;2025-05;Terça-feira;2025-05 Maio
00077068;2025-05-27;34;004.140002020437;2.000000;1166.000000;0.000000;009-004.140002020437;009;5.101     ;004.140002020437;I09801 CARNEIRINHO CX DUPLA SEM VISOR ALÇA DURA   ;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;34;FUNERARIA SAO PAULO LTDA                ;CARAPICUIBA                   ;SP;3510609;2025-05;Terça-feira;2025-05 Maio
00077067;2025-05-27;383;010.080004030312;10.000000;2970.000000;0.000000;041-010.080004030312;041;5.101     ;010.080004030312;I09710-010 CASTANHO ALÇA PARREIRA S/VISOR C/RENDA ;1;URNAS                                   ;2;URNA STD                                ;383;FUNERARIA OLVP LTDA-ME                  ;ITATIBA                       ;SP;3523404;2025-05;Terça-feira;2025-05 Maio
00077064;2025-05-27;308;010.080006030532;10.000000;3795.000000;0.000000;008-010.080006030532;008;5.101     ;010.080006030532;I09705 URNA 010 BORDADA SOMBREADA VARAO COM VISOR ;1;URNAS                                   ;2;URNA STD                                ;308;FUNERARIA LITORANEA LTDA ME             ;UBATUBA                       ;SP;3555406;2025-05;Terça-feira;2025-05 Maio
00077068;2025-05-27;34;013.001209082206;5.000000;755.000000;0.000000;030-013.001209082206;030;5.101     ;013.001209082206;I09894 URNA 0,60CM INFANTIL LISA BRANCO COM VERNIZ;1;URNAS                                   ;19;URNA 0.60 M SEXT.                       ;34;FUNERARIA SAO PAULO LTDA                ;CARAPICUIBA                   ;SP;3510609;2025-05;Terça-feira;2025-05 Maio
00077063;2025-05-27;855;013.001209082206;3.000000;723.000000;0.000000;006-013.001209082206;006;5.101     ;013.001209082206;I09894 URNA 0,60CM INFANTIL LISA BRANCO COM VERNIZ;1;URNAS                                   ;19;URNA 0.60 M SEXT.                       ;855;FUNERARIA MOTTA LTDA ME                 ;BRAGANCA PAULISTA             ;SP;3507605;2025-05;Terça-feira;2025-05 Maio
00077068;2025-05-27;34;013.011209082306;4.000000;1298.000000;0.000000;009-013.011209082306;009;5.101     ;013.011209082306;I09955 URNA 013 INFANTIL 0,80 M BRANCO LISO C/ VER;1;URNAS                                   ;20;URNA 0.80 M SEXT.                       ;34;FUNERARIA SAO PAULO LTDA                ;CARAPICUIBA                   ;SP;3510609;2025-05;Terça-feira;2025-05 Maio
00077060;2025-05-27;2217;013.070102010010;5.000000;1080.000000;0.000000;016-013.070102010010;016;5.101     ;013.070102010010;I09823 INATIVADA                                  ;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-05;Terça-feira;2025-05 Maio
00077060;2025-05-27;2217;013.080100040010;68.000000;13600.000000;0.000000;016-013.080100040010;016;5.101     ;013.080100040010;I09660 NATURAL COM VISOR                          ;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-05;Terça-feira;2025-05 Maio
00077068;2025-05-27;34;013.080100040010;8.000000;1936.000000;0.000000;009-013.080100040010;009;5.101     ;013.080100040010;I09660 NATURAL COM VISOR                          ;1;URNAS                                   ;2;URNA STD                                ;34;FUNERARIA SAO PAULO LTDA                ;CARAPICUIBA                   ;SP;3510609;2025-05;Terça-feira;2025-05 Maio
00077068;2025-05-27;34;013.080102020610;30.000000;7920.000000;0.000000;027-013.080102020610;027;5.101     ;013.080102020610;I09534 INATIVAR URNA 013 CASTANHO LISO COM VERNIZ ;1;URNAS                                   ;2;URNA STD                                ;34;FUNERARIA SAO PAULO LTDA                ;CARAPICUIBA                   ;SP;3510609;2025-05;Terça-feira;2025-05 Maio
00077067;2025-05-27;383;013.080102020610;10.000000;2783.000000;0.000000;032-013.080102020610;032;5.101     ;013.080102020610;I09534 INATIVAR URNA 013 CASTANHO LISO COM VERNIZ ;1;URNAS                                   ;2;URNA STD                                ;383;FUNERARIA OLVP LTDA-ME                  ;ITATIBA                       ;SP;3523404;2025-05;Terça-feira;2025-05 Maio
00077060;2025-05-27;2217;013.080103060010;100.000000;21600.000000;0.000000;016-013.080103060010;016;5.101     ;013.080103060010;I09698 URNA 013 STD CASTANHO LISA FOSCA FORRO CX E;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-05;Terça-feira;2025-05 Maio
00077060;2025-05-27;2217;013.080105010010;100.000000;22600.000000;0.000000;016-013.080105010010;016;5.101     ;013.080105010010;I10000 SERÁ INATIVADA URNA 013 MOGNO LISA COM VERN;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-05;Terça-feira;2025-05 Maio
00077063;2025-05-27;855;013.140102050729;1.000000;630.000000;0.000000;006-013.140102050729;006;5.101     ;013.140102050729;I08346 URNA 020 CX DUPLA 2,15M CASTANHO           ;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;855;FUNERARIA MOTTA LTDA ME                 ;BRAGANCA PAULISTA             ;SP;3507605;2025-05;Terça-feira;2025-05 Maio
00077060;2025-05-27;2217;013.140103060037;5.000000;1777.000000;0.000000;016-013.140103060037;016;5.101     ;013.140103060037;I09701 URNA 013 CAIXA DUPLA CASTANHO LISA FOSCA FO;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-05;Terça-feira;2025-05 Maio
00077060;2025-05-27;2217;013.140105010037;10.000000;3554.000000;0.000000;016-013.140105010037;016;5.101     ;013.140105010037;I10017 ESSE ITEM SERA INATIVADO                   ;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-05;Terça-feira;2025-05 Maio
